96;198;129;177;land;false;plains;1
97;252;251;14;land;false;mountain;1
98;253;154;97;land;false;hills;1
99;200;165;218;land;false;mountain;1
100;247;124;196;land;false;hills;1
101;230;206;84;land;false;urban;1
102;170;197;167;land;false;forest;1
103;144;162;252;land;false;plains;1
104;253;89;190;land;false;hills;1
105;237;234;50;land;false;hills;1
106;95;232;223;land;false;forest;1
107;209;243;236;land;false;forest;1
108;178;253;216;land;false;hills;1
109;236;190;150;land;false;mountain;1
110;200;220;106;land;false;hills;1
111;251;132;174;land;false;mountain;1
112;228;208;88;land;false;jungle;1
113;207;233;104;land;true;marsh;1
114;102;239;169;land;false;plains;1
115;223;239;202;land;false;mountain;1
116;119;236;208;land;false;hills;1
117;113;237;237;land;false;urban;1
118;177;189;196;land;false;hills;1
119;86;237;195;land;false;mountain;1
120;222;233;87;land;false;forest;1
121;206;80;222;land;false;mountain;1
122;253;228;201;land;false;forest;1
123;113;243;212;land;false;plains;1
124;200;194;117;land;false;marsh;1
125;211;189;227;land;false;urban;1
126;146;238;162;land;false;plains;1
127;131;181;192;land;false;hills;1
128;241;70;237;land;false;hills;1
129;176;247;118;land;false;mountain;1
130;204;243;92;land;false;marsh;1
131;123;245;216;land;false;hills;1
132;224;134;160;land;false;forest;1
133;184;141;229;land;false;forest;1
134;137;245;194;land;false;forest;1
135;207;230;101;land;false;desert;1
136;118;177;231;land;false;forest;1
137;179;143;211;land;false;forest;1
138;87;235;223;land;false;hills;1
139;147;245;254;land;false;forest;1
140;168;163;216;land;false;hills;1
141;217;224;234;land;false;hills;1
142;115;226;222;land;false;urban;1
143;159;132;247;land;false;plains;1
144;193;254;57;land;true;hills;1
145;170;192;214;land;false;hills;1
146;223;133;238;land;false;hills;1
147;98;181;223;land;false;plains;1
148;200;172;133;land;true;hills;1
149;94;202;241;land;false;hills;1
150;155;136;233;land;false;hills;1
151;162;211;177;land;false;mountain;1
152;229;228;214;land;false;plains;1
153;238;155;203;land;false;forest;1
154;199;231;164;land;false;forest;1
155;206;228;247;land;false;plains;1
156;227;82;224;land;true;hills;1
157;248;128;200;land;false;hills;1
158;146;213;156;land;true;hills;1
159;173;212;133;land;false;plains;1
160;148;235;243;land;false;hills;1
161;63;228;220;land;false;urban;1
162;150;224;196;land;false;mountain;1
163;248;139;161;land;false;mountain;1
164;75;248;178;land;false;hills;1
165;144;127;237;land;false;forest;1
166;122;238;144;land;false;forest;1
167;194;239;78;land;false;marsh;1
168;200;180;199;land;false;mountain;1
169;214;236;98;land;false;hills;1
170;162;162;223;land;false;plains;1
171;209;194;174;land;false;forest;1
172;196;254;162;land;false;urban;1
173;239;219;195;land;true;hills;1
174;127;205;199;land;false;mountain;1
175;240;226;83;land;false;plains;1
176;188;174;214;land;false;mountain;1
177;229;107;167;land;true;forest;1
178;224;236;224;land;false;hills;1
179;137;236;202;land;false;forest;1
180;159;194;186;land;true;plains;1
181;155;226;244;land;true;hills;1
182;210;235;110;land;false;hills;1
183;114;236;185;land;false;forest;1
184;221;158;153;land;true;mountain;1
185;207;223;234;land;false;hills;1
186;250;148;145;land;false;forest;1
187;252;91;199;land;false;forest;1
188;207;241;82;land;false;mountain;1
189;181;194;166;land;false;forest;1
190;180;234;214;land;true;plains;1
191;169;186;244;land;true;hills;1
192;147;182;234;land;false;marsh;1
193;234;158;218;land;false;mountain;1
194;140;228;161;land;false;marsh;1
195;217;195;180;land;false;hills;1
196;239;140;178;land;false;urban;1
197;164;225;159;land;false;plains;1
198;247;192;245;land;false;hills;1
199;253;205;179;land;false;hills;1
200;199;172;182;land;false;hills;1
201;129;240;231;land;false;hills;1
202;215;76;216;land;false;hills;1
203;165;220;198;land;false;mountain;1
204;166;202;192;land;false;plains;1
205;202;243;170;land;false;urban;1
206;240;169;185;land;false;mountain;1
207;166;228;172;land;false;forest;1
208;246;105;220;land;false;mountain;1
209;168;228;134;land;false;hills;1
210;81;246;221;land;false;mountain;1
211;172;152;192;land;false;urban;1
212;252;214;110;land;false;forest;1
213;112;253;241;land;false;hills;1
214;215;199;237;land;false;mountain;1
215;180;201;137;land;false;hills;1
216;251;133;168;land;false;mountain;1
217;230;113;168;land;true;mountain;1
218;213;142;236;land;false;mountain;1
219;229;142;235;land;false;plains;1
220;249;153;228;land;false;forest;1
221;165;235;229;land;false;plains;1
222;232;236;113;land;false;forest;1
223;217;177;206;land;true;hills;1
224;247;219;89;land;false;forest;1
225;189;235;225;land;true;forest;1
226;248;29;253;land;false;hills;1
227;113;194;198;land;true;hills;1
228;217;178;215;land;false;forest;1
229;245;212;181;land;false;forest;1
230;199;178;217;land;false;mountain;1
231;173;235;146;land;false;plains;1
232;218;146;188;land;false;forest;1
233;216;177;246;land;false;plains;1
234;232;200;125;land;false;forest;1
235;247;165;222;land;false;mountain;1
236;197;90;236;land;true;hills;1
237;159;121;248;land;false;hills;1
238;160;242;151;land;false;forest;1
239;206;139;217;land;false;mountain;1
240;171;242;154;land;false;hills;1
241;184;179;247;land;false;urban;1
242;170;179;210;land;false;forest;1
243;178;220;246;land;true;hills;1
244;47;216;241;land;true;hills;1
245;164;245;182;land;false;hills;1
246;111;239;162;land;false;plains;1
247;213;250;79;land;true;hills;1
248;75;237;195;land;false;urban;1
249;185;164;189;land;false;hills;1
250;253;170;118;land;false;forest;1
251;247;212;207;land;true;hills;1
252;210;126;222;land;false;hills;1
253;221;202;199;land;false;forest;1
254;161;224;175;land;false;plains;1
255;253;251;31;land;false;forest;1
256;162;217;187;land;true;hills;1
257;135;158;232;land;false;plains;1
258;114;223;187;land;false;forest;1
259;108;189;212;land;false;mountain;1
260;247;252;216;land;false;mountain;1
261;208;138;208;land;false;plains;1
262;163;238;119;land;false;hills;1
263;126;240;219;land;false;hills;1
264;73;236;211;land;false;hills;1
265;233;140;129;land;false;forest;1
266;181;196;146;land;true;marsh;1
267;246;106;151;land;false;forest;1
268;156;202;199;land;true;hills;1
269;212;175;147;land;false;hills;1
270;196;196;217;land;false;plains;1
271;207;210;100;land;false;desert;1
272;246;170;171;land;false;hills;1
273;226;136;227;land;false;mountain;1
274;249;241;75;land;false;hills;1
275;118;254;166;land;false;forest;1
276;237;138;243;land;false;hills;1
277;153;193;246;land;false;desert;1
278;218;237;251;land;false;hills;1
279;172;231;173;land;false;plains;1
280;133;200;233;land;false;mountain;1
281;229;141;240;land;false;hills;1
282;212;210;158;land;false;mountain;1
283;110;215;234;land;false;hills;1
284;222;197;90;land;false;desert;1
285;208;54;239;land;false;urban;1
286;169;234;218;land;false;forest;1
287;223;194;126;land;false;forest;1
288;252;172;137;land;false;plains;1
289;24;226;251;land;false;hills;1
290;223;85;252;land;true;hills;1
291;164;207;212;land;false;hills;1
292;34;229;242;land;false;forest;1
293;224;250;172;land;false;hills;1
294;197;128;253;land;true;hills;1
295;189;103;227;land;false;urban;1
296;90;192;247;land;true;mountain;1
297;214;194;199;land;false;forest;1
298;178;86;244;land;false;forest;1
299;170;111;246;land;false;urban;1
300;106;166;245;land;true;forest;1
301;195;252;210;land;false;jungle;1
302;233;77;254;land;false;forest;1
303;205;144;197;land;false;plains;1
304;140;121;243;land;false;hills;1
305;41;219;253;land;true;plains;1
306;176;213;141;land;false;urban;1
307;233;148;253;land;false;hills;1
308;119;199;231;land;false;hills;1
309;93;173;252;land;false;mountain;1
310;208;235;245;land;false;forest;1
311;252;238;156;land;false;plains;1
312;182;250;222;land;true;marsh;1
313;118;243;203;land;false;mountain;1
314;216;92;244;land;false;mountain;1
315;202;223;183;land;false;hills;1
316;250;198;122;land;false;forest;1
317;228;186;216;land;false;mountain;1
318;236;211;195;land;false;urban;1
319;222;134;156;land;false;hills;1
320;209;91;247;land;false;forest;1
321;225;86;209;land;true;forest;1
322;250;178;225;land;false;hills;1
323;235;234;125;land;false;mountain;1
324;205;131;254;land;true;hills;1
325;241;222;121;land;false;mountain;1
326;229;235;52;land;false;hills;1
327;224;179;108;land;false;plains;1
328;205;249;86;land;false;hills;1
329;197;152;165;land;false;forest;1
330;209;233;108;land;false;hills;1
331;213;114;224;land;true;hills;1
332;198;226;192;land;false;forest;1
333;206;197;145;land;false;forest;1
334;232;182;206;land;false;marsh;1
335;254;172;137;land;false;hills;1
336;249;147;124;land;false;plains;1
337;203;204;164;land;false;mountain;1
338;218;133;235;land;false;hills;1
339;226;244;144;land;false;hills;1
340;140;211;166;land;false;forest;1
341;253;140;245;land;false;hills;1
342;213;253;58;land;false;mountain;1
343;57;251;250;land;false;urban;1
344;174;240;207;land;false;urban;1
345;196;153;253;land;false;hills;1
346;205;253;115;land;true;urban;1
347;204;158;139;land;false;plains;1
348;230;218;240;land;false;hills;1
349;235;114;251;land;false;plains;1
350;158;254;236;land;false;mountain;1
351;118;181;210;land;false;forest;1
352;111;254;224;land;false;plains;1
353;144;190;179;land;true;hills;1
354;209;208;147;land;false;hills;1
355;200;253;143;land;true;hills;1
356;221;153;153;land;false;plains;1
357;239;202;232;land;true;hills;1
358;138;141;239;land;false;plains;1
359;189;123;236;land;false;forest;1
360;202;214;102;land;false;hills;1
361;207;227;101;land;false;forest;1
362;128;150;253;land;true;mountain;1
363;156;197;254;land;false;hills;1
364;186;167;226;land;true;hills;1
365;233;222;93;land;false;forest;1
366;212;207;118;land;true;mountain;1
367;214;230;173;land;false;hills;1
368;198;93;245;land;false;urban;1
369;217;148;193;land;false;forest;1
370;223;177;104;land;false;forest;1
371;216;235;241;land;false;hills;1
372;166;235;154;land;false;jungle;1
373;155;187;182;land;false;plains;1
374;122;253;240;land;false;hills;1
375;220;174;199;land;false;hills;1
376;207;237;193;land;false;forest;1
377;141;225;228;land;false;forest;1
378;187;239;196;land;false;urban;1
379;241;198;68;land;false;urban;1
380;160;179;222;land;false;mountain;1
381;218;171;219;land;false;hills;1
382;193;116;204;land;false;hills;1
383;137;228;216;land;true;desert;1
384;70;205;241;land;false;hills;1
385;241;147;253;land;false;forest;1
386;247;235;32;land;false;urban;1
387;218;109;248;land;false;plains;1
388;160;236;224;land;false;hills;1
389;231;112;214;land;false;mountain;1
390;191;191;225;land;false;plains;1
391;116;238;186;land;false;hills;1
392;223;199;153;land;false;mountain;1
393;224;129;158;land;false;mountain;1
394;152;200;239;land;false;mountain;1
395;156;185;175;land;false;mountain;1
396;233;181;139;land;false;urban;1
397;125;160;231;land;false;hills;1
398;225;213;186;land;false;mountain;1
399;174;183;219;land;false;mountain;1
400;212;159;140;land;true;hills;1
401;227;176;171;land;false;hills;1
402;41;237;226;land;false;plains;1
403;89;201;216;land;false;mountain;1
404;245;153;200;land;true;hills;1
405;95;236;218;land;false;hills;1
406;167;207;180;land;false;plains;1
407;219;160;196;land;false;plains;1
408;146;234;212;land;false;desert;1
409;215;170;159;land;false;forest;1
410;229;129;244;land;false;hills;1
411;213;215;186;land;false;mountain;1
412;188;131;223;land;true;hills;1
413;245;209;117;land;false;hills;1
414;216;106;238;land;true;hills;1
415;192;159;161;land;false;hills;1
416;251;62;227;land;false;forest;1
417;188;252;69;land;false;desert;1
418;254;206;83;land;false;hills;1
419;233;94;245;land;false;mountain;1
420;212;196;152;land;false;hills;1
421;205;200;145;land;false;plains;1
422;183;138;195;land;false;urban;1
423;198;149;231;land;false;mountain;1
424;193;249;236;land;true;hills;1
425;182;206;175;land;false;forest;1
426;201;175;170;land;false;forest;1
427;209;192;154;land;false;plains;1
428;170;239;218;land;false;hills;1
429;159;242;217;land;false;hills;1
430;206;215;174;land;false;forest;1
431;216;126;253;land;false;mountain;1
432;123;210;216;land;false;hills;1
433;151;217;146;land;false;hills;1
434;163;233;248;land;false;urban;1
435;119;211;203;land;false;plains;1
436;215;254;68;land;false;hills;1
437;210;254;215;land;false;urban;1
438;204;134;171;land;false;urban;1
439;252;102;182;land;false;forest;1
440;209;161;220;land;false;marsh;1
441;62;249;231;land;false;forest;1
442;21;249;241;land;false;hills;1
443;190;114;206;land;false;hills;1
444;57;207;245;land;false;urban;1
445;211;251;119;land;false;hills;1
446;208;201;163;land;false;plains;1
447;218;187;193;land;false;plains;1
448;228;176;109;land;false;mountain;1
449;199;242;81;land;false;hills;1
450;145;132;246;land;false;hills;1
451;176;254;187;land;false;mountain;1
452;196;237;147;land;false;hills;1
453;249;126;171;land;true;hills;1
454;170;254;117;land;false;mountain;1
455;130;250;204;land;false;forest;1
456;46;246;229;land;false;hills;1
457;218;197;164;land;false;mountain;1
458;150;215;211;land;true;forest;1
459;166;229;234;land;false;jungle;1
460;146;145;230;land;false;hills;1
461;227;223;80;land;false;mountain;1
462;252;121;254;land;false;plains;1
463;208;160;221;land;false;mountain;1
464;125;196;186;land;false;plains;1
465;247;132;198;land;false;hills;1
466;151;247;220;land;false;mountain;1
467;230;187;186;land;false;hills;1
468;202;92;242;land;false;mountain;1
469;75;241;205;land;false;urban;1
470;213;171;186;land;false;hills;1
471;84;197;236;land;false;hills;1
472;215;107;227;land;false;forest;1
473;133;171;244;land;false;hills;1
474;189;205;226;land;true;mountain;1
475;209;193;209;land;false;mountain;1
476;162;165;245;land;true;forest;1
477;239;96;224;land;false;plains;1
478;246;251;130;land;false;jungle;1
479;191;229;104;land;false;forest;1
480;182;237;210;land;false;mountain;1
481;196;176;201;land;false;plains;1
482;79;233;199;land;false;hills;1
483;180;190;236;land;false;mountain;1
484;59;227;232;land;false;hills;1
485;190;181;249;land;false;hills;1
486;237;186;84;land;false;plains;1
487;224;217;114;land;false;hills;1
488;141;201;194;land;false;forest;1
489;220;98;211;land;false;forest;1
490;245;247;233;land;false;jungle;1
491;184;199;192;land;true;hills;1
492;148;200;183;land;false;forest;1
493;187;250;138;land;true;forest;1
494;222;244;63;land;false;hills;1
495;224;243;215;land;true;hills;1
496;190;234;196;land;false;hills;1
497;186;146;216;land;false;desert;1
498;239;252;91;land;false;urban;1
499;194;95;242;land;false;forest;1
500;100;184;226;land;false;hills;1
501;238;200;172;land;false;hills;1
502;120;229;179;land;false;hills;1
503;201;205;149;land;false;plains;1
504;149;235;234;land;true;hills;1
505;146;202;200;land;false;plains;1
506;154;136;212;land;true;plains;1
507;172;225;108;land;false;urban;1
508;240;54;246;land;false;forest;1
509;213;196;220;land;true;hills;1
510;236;172;211;land;false;mountain;1
511;116;237;225;land;false;urban;1
512;160;179;168;land;false;forest;1
513;211;227;116;land;false;hills;1
514;243;177;229;land;false;desert;1
515;121;209;209;land;false;mountain;1
516;247;155;244;land;false;plains;1
517;200;126;182;land;true;hills;1
518;235;224;65;land;false;plains;1
519;186;67;252;land;false;hills;1
520;233;246;78;land;false;urban;1
521;166;194;166;land;false;forest;1
522;202;147;248;land;true;hills;1
523;178;247;90;land;false;hills;1
524;215;131;195;land;false;hills;1
525;200;106;211;land;false;forest;1
526;129;239;236;land;false;forest;1
527;187;148;235;land;false;hills;1
528;210;242;252;land;false;forest;1
529;237;241;137;land;false;hills;1
530;201;209;204;land;false;hills;1
531;126;147;249;land;false;hills;1
532;221;217;131;land;false;forest;1
533;203;210;199;land;false;hills;1
534;249;151;126;land;false;plains;1
535;150;166;188;land;false;plains;1
536;207;147;149;land;false;mountain;1
537;242;234;175;land;false;forest;1
538;208;232;161;land;false;urban;1
539;188;247;213;land;false;mountain;1
540;115;225;235;land;false;hills;1
541;162;217;172;land;false;mountain;1
542;233;210;222;land;false;hills;1
543;152;251;212;land;false;mountain;1
544;250;172;152;land;true;hills;1
545;250;157;115;land;false;mountain;1
546;189;144;241;land;false;urban;1
547;100;216;219;land;false;mountain;1
548;175;200;158;land;false;plains;1
549;165;123;231;land;false;hills;1
550;151;184;223;land;false;mountain;1
551;173;176;155;land;false;hills;1
552;245;223;184;land;false;forest;1
553;213;242;227;land;false;hills;1
554;154;242;240;land;false;jungle;1
555;171;221;251;land;false;urban;1
556;162;184;187;land;false;hills;1
557;237;234;110;land;false;hills;1
558;221;242;71;land;false;hills;1
559;246;182;222;land;false;mountain;1
560;215;97;222;land;false;hills;1
561;118;244;234;land;false;hills;1
562;134;238;186;land;false;mountain;1
563;237;160;208;land;false;mountain;1
564;241;164;207;land;false;hills;1
565;120;228;235;land;false;forest;1
566;142;237;190;land;false;forest;1
567;223;239;178;land;true;hills;1
568;196;203;230;land;true;hills;1
569;193;156;238;land;false;hills;1
570;221;230;179;land;false;mountain;1
571;249;149;242;land;false;jungle;1
572;222;82;254;land;false;plains;1
573;209;209;243;land;false;plains;1
574;187;166;166;land;false;forest;1
575;182;208;221;land;false;forest;1
576;140;190;193;land;false;forest;1
577;99;223;222;land;false;mountain;1
578;194;182;132;land;true;plains;1
579;238;168;118;land;true;forest;1
580;206;186;201;land;true;plains;1
581;100;195;217;land;false;urban;1
582;154;159;229;land;false;hills;1
583;235;140;193;land;false;hills;1
584;92;217;221;land;false;mountain;1
585;233;169;166;land;false;mountain;1
586;178;225;222;land;false;hills;1
587;201;219;107;land;false;hills;1
588;214;100;193;land;false;hills;1
589;173;196;211;land;false;forest;1
590;212;106;195;land;false;plains;1
591;156;111;254;land;false;hills;1
592;174;143;232;land;false;hills;1
593;224;247;109;land;false;urban;1
594;168;186;174;land;false;hills;1
595;194;230;98;land;false;hills;1
596;254;215;78;land;false;hills;1
597;228;123;159;land;false;mountain;1
598;195;176;251;land;false;hills;1
599;192;217;244;land;false;hills;1
600;153;202;149;land;false;plains;1
601;215;142;209;land;false;hills;1
602;228;235;72;land;false;hills;1
603;168;148;230;land;false;desert;1
604;239;178;127;land;false;desert;1
605;192;251;161;land;false;hills;1
606;120;253;172;land;false;forest;1
607;225;83;205;land;false;plains;1
608;233;176;120;land;false;hills;1
609;190;252;236;land;false;forest;1
610;201;184;202;land;false;hills;1
611;207;225;128;land;false;hills;1
612;201;152;180;land;true;plains;1
613;172;126;235;land;true;hills;1
614;194;126;232;land;false;hills;1
615;193;186;139;land;false;desert;1
616;134;237;182;land;false;forest;1
617;240;170;236;land;false;mountain;1
618;135;226;158;land;false;forest;1
619;192;218;153;land;false;hills;1
620;228;168;142;land;false;plains;1
621;218;225;105;land;false;urban;1
622;202;253;53;land;false;forest;1
623;198;222;82;land;false;mountain;1
624;237;145;177;land;true;forest;1
625;163;106;232;land;false;urban;1
626;143;193;230;land;false;hills;1
627;129;214;254;land;false;plains;1
628;172;128;210;land;false;mountain;1
629;232;175;157;land;false;hills;1
630;147;178;181;land;true;plains;1
631;240;235;176;land;false;forest;1
632;209;124;200;land;false;forest;1
633;217;132;161;land;true;hills;1
634;252;109;180;land;false;hills;1
635;222;226;121;land;false;hills;1
636;126;249;230;land;false;forest;1
637;205;202;208;land;false;marsh;1
638;194;110;241;land;false;hills;1
639;180;220;162;land;false;urban;1
640;241;185;84;land;false;urban;1
641;144;220;159;land;true;hills;1
642;205;141;210;land;false;mountain;1
643;252;194;237;land;false;hills;1
644;244;165;177;land;false;forest;1
645;244;232;219;land;false;forest;1
646;250;244;206;land;true;hills;1
647;247;227;98;land;false;hills;1
648;131;250;219;land;false;hills;1
649;193;238;191;land;false;hills;1
650;201;141;242;land;false;mountain;1
651;252;154;188;land;false;forest;1
652;143;207;249;land;false;plains;1
653;242;189;112;land;false;hills;1
654;89;241;218;land;false;jungle;1
655;241;236;31;land;true;hills;1
656;63;207;236;land;false;plains;1
657;47;247;222;land;false;forest;1
658;246;197;193;land;false;forest;1
659;162;189;242;land;false;hills;1
660;163;241;120;land;false;hills;1
661;234;226;103;land;true;mountain;1
662;166;163;251;land;false;hills;1
663;131;202;180;land;false;hills;1
664;229;117;175;land;false;hills;1
665;163;161;201;land;true;hills;1
666;212;241;94;land;false;forest;1
667;113;222;187;land;false;hills;1
668;174;221;156;land;false;forest;1
669;203;236;70;land;false;urban;1
670;244;207;234;land;true;hills;1
671;221;140;254;land;false;urban;1
672;221;234;110;land;false;hills;1
673;174;177;211;land;false;plains;1
674;221;225;180;land;true;urban;1
675;241;113;160;land;false;hills;1
676;188;204;216;land;false;hills;1
677;222;209;164;land;true;plains;1
678;197;175;175;land;false;hills;1
679;254;136;244;land;false;forest;1
680;66;242;245;land;false;hills;1
681;235;203;150;land;false;hills;1
682;228;180;138;land;false;hills;1
683;155;179;209;land;false;forest;1
684;166;240;238;land;true;hills;1
685;203;237;124;land;true;hills;1
686;237;175;142;land;false;plains;1
687;169;136;198;land;true;hills;1
688;208;252;200;land;false;hills;1
689;178;128;225;land;false;forest;1
690;239;249;221;land;false;hills;1
691;221;199;220;land;false;plains;1
692;213;214;114;land;false;plains;1
693;221;174;212;land;false;mountain;1
694;207;237;151;land;false;mountain;1
695;177;176;160;land;true;mountain;1
696;73;213;247;land;false;plains;1
697;128;237;171;land;true;urban;1
698;143;233;223;land;false;hills;1
699;156;254;246;land;false;hills;1
700;227;252;152;land;false;plains;1
701;247;55;212;land;true;hills;1
702;198;192;186;land;false;mountain;1
703;199;178;150;land;false;plains;1
704;190;132;224;land;true;hills;1
705;209;167;153;land;false;mountain;1
706;225;178;233;land;true;mountain;1
707;199;168;244;land;false;marsh;1
708;164;243;211;land;false;plains;1
709;198;173;226;land;false;forest;1
710;241;135;180;land;false;hills;1
711;227;115;249;land;false;forest;1
712;114;186;222;land;false;hills;1
713;218;201;112;land;false;forest;1
714;209;215;101;land;false;hills;1
715;91;236;200;land;true;mountain;1
716;96;216;252;land;false;mountain;1
717;239;162;179;land;false;desert;1
718;53;250;239;land;false;hills;1
719;243;195;88;land;false;plains;1
720;206;208;136;land;false;forest;1
721;240;111;174;land;false;urban;1
722;105;185;218;land;false;mountain;1
723;195;215;127;land;false;forest;1
724;143;178;181;land;false;hills;1
725;228;178;238;land;false;plains;1
726;253;194;228;land;true;mountain;1
727;236;222;241;land;false;urban;1
728;160;179;167;land;false;plains;1
729;184;138;198;land;false;plains;1
730;88;251;230;land;false;hills;1
731;209;238;214;land;false;hills;1
732;174;231;147;land;false;forest;1
733;114;170;244;land;false;hills;1
734;157;212;145;land;false;plains;1
735;211;154;224;land;true;urban;1
736;166;167;240;land;false;hills;1
737;227;163;163;land;false;hills;1
738;232;206;201;land;true;hills;1
739;248;249;20;land;false;hills;1
740;216;186;183;land;false;mountain;1
741;140;188;226;land;false;hills;1
742;69;252;248;land;false;forest;1
743;167;233;138;land;false;hills;1
744;222;130;222;land;false;plains;1
745;248;215;91;land;false;hills;1
746;233;180;192;land;false;desert;1
747;187;140;237;land;true;mountain;1
748;226;215;181;land;true;mountain;1
749;242;207;111;land;false;marsh;1
750;240;219;59;land;false;hills;1
751;158;216;138;land;false;forest;1
752;128;220;251;land;false;desert;1
753;231;141;154;land;true;hills;1
754;199;197;175;land;false;plains;1
755;219;116;239;land;true;hills;1
756;231;217;92;land;false;forest;1
757;185;75;254;land;false;mountain;1
758;240;225;67;land;false;mountain;1
759;217;218;160;land;false;forest;1
760;219;208;212;land;false;hills;1
761;185;196;213;land;false;forest;1
762;203;150;158;land;false;plains;1
763;157;172;180;land;false;marsh;1
764;98;247;163;land;false;urban;1
765;177;242;108;land;false;plains;1
766;213;248;182;land;false;hills;1
767;224;95;199;land;false;hills;1
768;142;190;178;land;false;urban;1
769;146;238;140;land;true;hills;1
770;250;206;197;land;false;hills;1
771;119;224;170;land;true;hills;1
772;95;230;210;land;false;forest;1
773;224;194;125;land;true;hills;1
774;214;117;238;land;false;marsh;1
775;216;251;239;land;false;urban;1
776;48;232;250;land;false;forest;1
777;253;78;177;land;false;mountain;1
778;225;195;141;land;false;forest;1
779;243;244;249;land;false;hills;1
780;181;221;240;land;true;hills;1
781;113;175;247;land;true;urban;1
782;87;245;222;land;false;hills;1
783;193;138;246;land;false;urban;1
784;90;213;200;land;false;forest;1
785;234;124;161;land;false;mountain;1
786;188;161;230;land;false;forest;1
787;107;232;194;land;true;plains;1
788;230;51;230;land;false;hills;1
789;208;222;101;land;false;forest;1
790;173;249;127;land;false;hills;1
791;126;194;238;land;false;plains;1
792;155;163;228;land;false;forest;1
793;250;209;128;land;false;forest;1
794;254;69;192;land;false;mountain;1
795;252;74;245;land;false;urban;1
796;112;200;252;land;false;hills;1
797;240;191;111;land;false;forest;1
798;100;204;209;land;false;desert;1
799;249;49;246;land;false;hills;1
800;207;184;205;land;false;marsh;1
801;184;247;140;land;true;urban;1
802;75;216;220;land;false;hills;1
803;241;201;238;land;false;forest;1
804;117;253;203;land;false;hills;1
805;240;215;222;land;true;hills;1
806;98;180;228;land;false;forest;1
807;159;189;239;land;true;hills;1
808;214;170;136;land;false;mountain;1
809;185;171;160;land;false;mountain;1
810;193;219;195;land;false;urban;1
811;224;215;215;land;false;mountain;1
812;233;144;166;land;false;hills;1
813;215;105;207;land;false;forest;1
