1;naval_base;305.00;9.65;1816.00;-2.16;9463
1;naval_base;363.00;9.50;1876.00;-3.28;9463
1;naval_base;347.00;9.50;1831.00;-1.82;9463
1;bunker;427.00;11.73;1838.00;5.65;0
1;bunker;359.00;10.43;1814.00;2.04;0
1;bunker;391.00;10.73;1833.00;4.70;0
1;bunker;397.00;11.50;1818.00;2.54;0
1;bunker;340.00;12.53;1797.00;4.10;0
1;bunker;426.00;10.80;1876.00;0.48;0
1;bunker;367.00;11.35;1804.00;3.15;0
1;bunker;355.00;10.15;1850.00;6.16;0
1;bunker;348.00;16.35;1787.00;1.09;0
1;bunker;310.00;10.20;1806.00;5.21;0
1;bunker;402.00;10.70;1881.00;1.59;0
1;bunker;371.00;10.40;1835.00;3.15;0
1;bunker;316.00;10.30;1789.00;0.99;0
1;bunker;415.00;10.20;1890.00;3.66;0
1;bunker;374.00;10.20;1878.00;0.04;0
1;bunker;370.00;9.90;1905.00;1.60;0
1;bunker;355.00;10.15;1844.00;5.72;0
1;bunker;397.00;11.28;1855.00;0.65;0
1;bunker;327.00;10.20;1824.00;4.77;0
1;bunker;417.00;9.95;1899.00;0.04;0
1;bunker;316.00;9.95;1829.00;4.17;0
1;bunker;388.00;10.32;1888.00;5.37;0
1;bunker;394.00;10.98;1854.00;3.21;0
1;bunker;382.00;11.15;1822.00;6.23;0
1;bunker;430.00;11.90;1828.00;1.16;0
1;bunker;413.00;11.90;1842.00;5.28;0
1;bunker;396.00;11.28;1859.00;0.55;0
1;bunker;356.00;10.00;1861.00;3.22;0
1;bunker;379.00;10.40;1841.00;5.88;0
1;bunker;348.00;9.90;1831.00;3.73;0
1;bunker;361.00;10.30;1850.00;3.83;0
1;bunker;392.00;13.00;1800.00;1.67;0
1;bunker;372.00;10.50;1816.00;4.33;0
1;bunker;338.00;9.90;1859.00;0.71;0
1;bunker;310.00;10.00;1819.00;3.73;0
1;bunker;394.00;10.23;1904.00;0.11;0
1;bunker;433.00;10.30;1885.00;2.78;0
1;bunker;303.00;9.98;1809.00;5.44;0
1;bunker;382.00;11.55;1805.00;2.17;0
1;bunker;363.00;10.30;1846.00;4.84;0
1;bunker;333.00;10.10;1826.00;1.23;0
1;bunker;354.00;10.10;1838.00;2.78;0
1;bunker;399.00;11.70;1804.00;0.62;0
1;bunker;342.00;10.00;1819.00;1.83;0
1;coastal_bunker;336.00;9.65;1859.00;-2.55;0
1;coastal_bunker;333.00;9.90;1836.00;-3.34;0
1;coastal_bunker;363.00;9.50;1876.00;-3.28;0
1;coastal_bunker;433.00;9.90;1896.00;-3.08;0
1;coastal_bunker;362.00;9.65;1915.00;-1.57;0
1;coastal_bunker;347.00;9.65;1833.00;-0.98;0
1;coastal_bunker;406.00;9.90;1919.00;-3.93;0
1;coastal_bunker;298.00;9.50;1804.00;-1.11;0
1;coastal_bunker;348.00;9.50;1824.00;-3.14;0
1;coastal_bunker;402.00;9.90;1917.00;-3.39;0
1;coastal_bunker;321.00;9.90;1833.00;-2.82;0
1;coastal_bunker;312.00;9.50;1826.00;-2.16;0
1;coastal_bunker;361.00;9.50;1894.00;-1.74;0
1;coastal_bunker;347.00;9.50;1828.00;-1.82;0
1;dockyard;362.00;9.65;1915.00;-1.57;0
1;anti_air_building;334.00;10.00;1827.00;1.90;0
1;anti_air_building;370.00;9.90;1899.00;4.91;0
1;anti_air_building;323.00;10.40;1812.00;1.29;0
1;synthetic_refinery;421.00;11.05;1872.00;3.96;0
1;fuel_silo;372.00;9.90;1920.00;0.34;0
1;radar_station;368.00;10.30;1852.00;4.17;0
1;rocket_site;383.00;10.45;1870.00;4.57;0
1;nuclear_reactor;349.00;10.00;1835.00;2.41;0
2;arms_factory;2465.00;10.00;1843.00;0.20;0
2;arms_factory;2407.00;11.30;1830.00;3.22;0
2;arms_factory;2425.00;13.75;1810.00;5.88;0
2;arms_factory;2416.00;14.15;1793.00;2.26;0
2;arms_factory;2420.00;9.93;1886.00;0.11;0
2;arms_factory;2386.00;11.62;1824.00;1.67;0
2;industrial_complex;2536.00;10.05;1763.00;5.79;0
2;industrial_complex;2480.00;10.20;1828.00;0.71;0
2;industrial_complex;2480.00;11.48;1793.00;4.83;0
2;industrial_complex;2492.00;10.05;1812.00;0.11;0
2;industrial_complex;2476.00;10.40;1821.00;2.78;0
2;industrial_complex;2400.00;9.90;1866.00;5.44;0
2;air_base;2439.88;10.70;1844.23;2.17;0
2;supply_node;2489.00;11.50;1784.00;5.77;0
2;supply_node;2401.00;10.82;1832.00;3.54;0
2;supply_node;2411.00;10.35;1854.00;5.01;0
2;supply_node;2443.00;16.00;1792.00;1.67;0
2;supply_node;2446.00;10.28;1849.00;4.25;0
2;supply_node;2517.00;10.65;1776.00;0.90;0
2;supply_node;2432.00;10.00;1877.00;3.84;0
2;supply_node;2470.00;10.23;1834.00;0.14;0
2;supply_node;2372.00;10.20;1843.00;3.08;0
2;supply_node;2466.00;10.93;1809.00;4.56;0
2;supply_node;2411.00;13.45;1792.00;2.31;0
2;supply_node;2443.00;11.57;1817.00;5.25;0
2;supply_node;2523.00;12.62;1756.00;0.45;0
2;supply_node;2423.00;10.20;1899.00;4.49;0
2;supply_node;2420.00;13.20;1813.00;5.96;0
2;supply_node;2491.00;10.30;1807.00;2.61;0
2;supply_node;2427.00;11.40;1835.00;5.20;0
2;supply_node;2380.00;10.73;1830.00;1.85;0
2;supply_node;2392.00;12.38;1810.00;4.79;0
2;naval_base;2414.00;9.65;1872.00;-1.70;9456
2;naval_base;2375.00;9.93;1851.00;-3.14;9456
2;naval_base;2411.00;9.65;1893.00;-1.79;9456
2;naval_base;2471.00;9.90;1847.00;-3.65;9737
2;naval_base;2494.00;10.00;1816.00;-4.00;9614
2;naval_base;2521.00;9.95;1792.00;-3.98;9614
2;naval_base;2454.00;9.90;1861.00;-3.75;9737
2;naval_base;2543.00;10.25;1762.00;-4.46;9614
2;naval_base;2391.00;9.90;1850.00;-2.36;9456
2;bunker;2450.00;13.65;1799.00;0.25;0
2;bunker;2447.00;10.82;1822.00;1.45;0
2;bunker;2492.00;10.30;1805.00;4.47;0
2;bunker;2446.00;10.00;1881.00;0.85;0
2;bunker;2459.00;11.68;1802.00;3.52;0
2;bunker;2429.00;10.00;1905.00;5.08;0
2;bunker;2426.00;10.40;1853.00;2.92;0
2;bunker;2482.00;12.82;1785.00;5.58;0
2;bunker;2422.00;12.78;1816.00;1.96;0
2;bunker;2528.00;10.55;1767.00;4.98;0
2;bunker;2392.00;11.90;1801.00;6.19;0
2;bunker;2408.00;10.93;1832.00;4.03;0
2;bunker;2449.00;10.32;1843.00;0.41;0
2;bunker;2414.00;13.62;1800.00;1.97;0
2;bunker;2461.00;10.30;1836.00;4.63;0
2;bunker;2529.00;11.30;1758.00;2.47;0
2;bunker;2369.00;10.20;1840.00;5.14;0
2;bunker;2389.00;10.95;1832.00;0.41;0
2;bunker;2427.00;11.30;1838.00;4.54;0
2;coastal_bunker;2439.00;9.90;1867.00;-4.57;0
2;coastal_bunker;2403.00;9.65;1870.00;-2.36;0
2;coastal_bunker;2501.00;10.00;1809.00;-4.00;0
2;coastal_bunker;2410.00;9.50;1893.00;-1.79;0
2;coastal_bunker;2514.00;9.95;1794.00;-3.98;0
2;coastal_bunker;2375.00;9.90;1852.00;-3.14;0
2;coastal_bunker;2474.00;9.90;1845.00;-3.65;0
2;coastal_bunker;2460.00;9.90;1854.00;-3.75;0
2;coastal_bunker;2544.00;10.40;1761.00;-4.46;0
2;dockyard;2416.00;9.90;1906.00;-1.79;0
2;anti_air_building;2450.00;10.80;1821.00;2.04;0
2;anti_air_building;2436.00;9.95;1872.00;4.70;0
2;anti_air_building;2392.00;12.55;1820.00;2.54;0
2;synthetic_refinery;2419.00;13.28;1813.00;4.10;0
2;fuel_silo;2474.00;12.12;1795.00;0.48;0
2;radar_station;2454.00;10.50;1830.00;4.94;0
2;rocket_site;2500.00;10.30;1796.00;6.16;0
2;nuclear_reactor;2408.00;13.18;1808.00;1.09;0
3;arms_factory;488.00;11.70;1852.00;5.88;0
3;arms_factory;580.00;10.20;1828.00;2.26;0
3;arms_factory;543.00;10.20;1840.00;0.11;0
3;arms_factory;514.00;10.20;1881.00;1.67;0
3;arms_factory;544.00;10.20;1839.00;5.79;0
3;arms_factory;523.00;10.57;1842.00;0.71;0
3;industrial_complex;468.00;11.20;1874.00;4.83;0
3;industrial_complex;582.00;10.20;1831.00;0.11;0
3;industrial_complex;539.00;10.20;1866.00;2.78;0
3;industrial_complex;572.00;10.20;1801.00;5.44;0
3;industrial_complex;579.00;9.98;1849.00;2.17;0
3;industrial_complex;474.00;11.50;1867.00;3.38;0
3;air_base;537.30;10.30;1856.32;1.22;0
3;supply_node;544.00;12.75;1815.00;5.01;0
3;supply_node;546.00;10.98;1831.00;1.67;0
3;supply_node;560.00;11.95;1803.00;4.25;0
3;supply_node;559.00;10.00;1844.00;0.90;0
3;supply_node;453.00;10.50;1883.00;3.84;0
3;supply_node;480.00;10.88;1880.00;0.14;0
3;supply_node;499.00;11.23;1858.00;3.08;0
3;supply_node;544.00;10.00;1862.00;4.56;0
3;supply_node;527.00;14.50;1820.00;2.31;0
3;supply_node;533.00;10.30;1856.00;5.25;0
3;supply_node;509.00;10.50;1872.00;0.45;0
3;supply_node;567.00;10.38;1835.00;4.49;0
3;supply_node;583.00;10.15;1839.00;5.96;0
3;supply_node;578.00;10.00;1822.00;2.61;0
3;supply_node;569.00;10.00;1851.00;5.20;0
3;supply_node;496.00;10.35;1886.00;1.85;0
3;supply_node;509.00;11.20;1846.00;4.79;0
3;supply_node;572.00;10.20;1807.00;1.09;0
3;supply_node;540.00;10.00;1874.00;4.03;0
3;supply_node;479.00;10.00;1900.00;5.50;0
3;supply_node;513.00;10.00;1886.00;3.26;0
3;supply_node;527.00;10.20;1869.00;6.20;0
3;supply_node;479.00;11.50;1865.00;1.39;0
3;supply_node;537.00;10.30;1846.00;5.43;0
3;supply_node;546.00;10.00;1844.00;0.63;0
3;supply_node;523.00;10.50;1844.00;3.57;0
3;supply_node;533.00;11.10;1834.00;1.33;0
3;supply_node;559.00;10.55;1821.00;2.80;0
3;supply_node;513.00;9.93;1902.00;5.74;0
3;naval_base;582.00;9.65;1817.00;1.25;9392
3;naval_base;508.00;9.95;1894.00;-3.79;9842
3;naval_base;466.00;9.90;1899.00;-2.91;9593
3;naval_base;538.00;9.90;1881.00;-3.14;9842
3;naval_base;587.00;9.90;1847.00;-4.17;9649
3;naval_base;512.00;9.65;1906.00;-3.14;9092
3;naval_base;549.00;9.93;1846.00;-3.93;9842
3;naval_base;484.00;9.90;1908.00;-3.39;9593
3;naval_base;549.00;9.90;1854.00;-4.51;9842
3;naval_base;524.00;9.93;1877.00;-3.14;9842
3;naval_base;577.00;9.90;1813.00;-4.25;9392
3;naval_base;576.00;9.90;1851.00;-3.34;9842
3;naval_base;554.00;9.65;1846.00;-2.76;9842
3;naval_base;497.00;9.98;1895.00;-3.34;9593
3;bunker;579.00;9.90;1818.00;0.41;0
3;bunker;516.00;10.80;1846.00;4.54;0
3;bunker;470.00;10.82;1880.00;0.92;0
3;bunker;525.00;14.50;1819.00;2.48;0
3;bunker;463.00;11.00;1875.00;5.14;0
3;bunker;489.00;10.00;1897.00;2.98;0
3;bunker;548.00;10.85;1830.00;4.19;0
3;bunker;567.00;10.32;1838.00;0.92;0
3;bunker;522.00;10.50;1853.00;3.59;0
3;bunker;575.00;9.98;1814.00;6.25;0
3;bunker;539.00;10.20;1862.00;2.64;0
3;bunker;483.00;11.35;1870.00;5.65;0
3;bunker;510.00;10.23;1883.00;2.04;0
3;bunker;484.00;10.20;1897.00;4.70;0
3;bunker;540.00;10.50;1836.00;2.54;0
3;bunker;517.00;10.40;1862.00;4.10;0
3;bunker;549.00;9.98;1845.00;0.48;0
3;bunker;570.00;9.95;1854.00;3.15;0
3;bunker;579.00;10.30;1834.00;6.16;0
3;bunker;517.00;10.28;1869.00;1.09;0
3;bunker;559.00;10.40;1825.00;5.21;0
3;bunker;558.00;10.00;1839.00;1.59;0
3;bunker;546.00;13.38;1810.00;3.15;0
3;bunker;539.00;10.20;1840.00;0.99;0
3;bunker;538.00;10.10;1872.00;3.66;0
3;bunker;534.00;10.30;1861.00;0.04;0
3;bunker;532.00;10.30;1864.00;1.60;0
3;bunker;563.00;11.43;1801.00;5.72;0
3;bunker;514.00;9.98;1902.00;0.65;0
3;coastal_bunker;522.00;9.65;1882.00;-3.79;0
3;coastal_bunker;549.00;9.90;1874.00;-4.51;0
3;coastal_bunker;578.00;9.95;1807.00;-4.25;0
3;coastal_bunker;511.00;9.50;1901.00;-3.14;0
3;coastal_bunker;439.00;9.90;1895.00;-2.91;0
3;coastal_bunker;581.00;9.65;1817.00;1.25;0
3;coastal_bunker;482.00;9.90;1907.00;-3.39;0
3;coastal_bunker;552.00;9.90;1845.00;-3.93;0
3;coastal_bunker;564.00;9.65;1856.00;-3.34;0
3;coastal_bunker;590.00;9.90;1828.00;0.66;0
3;coastal_bunker;524.00;9.93;1877.00;-3.14;0
3;coastal_bunker;544.00;9.93;1877.00;-3.14;0
3;coastal_bunker;493.00;9.90;1898.00;-3.34;0
3;coastal_bunker;553.00;9.90;1845.00;-2.76;0
3;dockyard;550.00;9.90;1860.00;-4.51;0
3;anti_air_building;537.00;14.73;1811.00;0.71;0
3;anti_air_building;480.00;11.43;1867.00;3.73;0
3;anti_air_building;455.00;11.00;1874.00;0.11;0
3;synthetic_refinery;512.00;10.30;1872.00;2.78;0
3;fuel_silo;502.00;11.05;1855.00;5.44;0
3;radar_station;513.00;10.80;1851.00;3.03;0
3;rocket_site;563.00;10.35;1832.00;4.84;0
3;nuclear_reactor;509.00;10.20;1886.00;1.23;0
4;arms_factory;1364.00;11.00;1894.00;0.11;0
4;arms_factory;1540.00;13.55;1722.00;1.67;0
4;arms_factory;1425.00;10.20;1769.00;5.79;0
4;arms_factory;1534.00;11.93;1694.00;0.71;0
4;arms_factory;1504.00;14.20;1754.00;4.83;0
4;arms_factory;1492.00;10.85;1738.00;0.11;0
4;industrial_complex;1547.00;13.53;1724.00;2.78;0
4;industrial_complex;1490.00;11.00;1778.00;5.44;0
4;industrial_complex;1470.00;11.80;1764.00;2.17;0
4;industrial_complex;1499.00;13.20;1757.00;3.38;0
4;industrial_complex;1560.00;11.90;1700.00;1.22;0
4;industrial_complex;1466.00;10.50;1786.00;5.34;0
4;air_base;1426.89;10.30;1758.51;5.45;0
4;supply_node;1420.00;10.30;1759.00;4.25;0
4;supply_node;1487.00;10.40;1732.00;0.90;0
4;supply_node;1545.00;11.60;1661.00;3.84;0
4;supply_node;1406.00;10.50;1782.00;0.14;0
4;supply_node;1497.00;10.85;1682.00;3.08;0
4;supply_node;1524.00;12.60;1704.00;4.56;0
4;supply_node;1440.00;10.00;1741.00;2.31;0
4;supply_node;1408.00;12.35;1829.00;5.25;0
4;supply_node;1513.00;12.07;1732.00;0.45;0
4;supply_node;1375.00;12.05;1873.00;4.49;0
4;supply_node;1543.00;12.00;1688.00;5.96;0
4;supply_node;1544.00;13.50;1723.00;2.61;0
4;supply_node;1493.00;12.30;1765.00;5.20;0
4;supply_node;1367.00;11.90;1852.00;1.85;0
4;supply_node;1562.00;12.30;1708.00;4.79;0
4;supply_node;1480.00;10.15;1703.00;1.09;0
4;supply_node;1388.00;11.45;1849.00;4.03;0
4;supply_node;1467.00;10.40;1750.00;5.50;0
4;supply_node;1443.00;11.40;1790.00;3.26;0
4;supply_node;1384.00;10.00;1787.00;6.20;0
4;supply_node;1396.00;10.30;1806.00;1.39;0
4;supply_node;1516.00;11.80;1667.00;5.43;0
4;supply_node;1499.00;10.90;1707.00;0.63;0
4;supply_node;1568.00;10.25;1675.00;3.57;0
4;supply_node;1363.00;11.30;1890.00;1.33;0
4;supply_node;1470.00;10.50;1773.00;2.80;0
4;supply_node;1394.00;10.00;1764.00;5.74;0
4;supply_node;1482.00;12.43;1792.00;2.04;0
4;supply_node;1379.00;10.00;1809.00;4.98;0
4;supply_node;1459.00;11.80;1807.00;1.63;0
4;supply_node;1423.00;10.95;1807.00;4.21;0
4;supply_node;1441.00;10.50;1766.00;0.87;0
4;supply_node;1516.00;12.15;1764.00;2.34;0
4;supply_node;1405.00;10.00;1746.00;0.10;0
4;supply_node;1426.00;10.00;1734.00;3.04;0
4;supply_node;1583.00;12.10;1697.00;4.52;0
4;supply_node;1514.00;11.30;1685.00;2.27;0
4;supply_node;1587.00;10.10;1666.00;3.75;0
4;naval_base;1383.00;9.65;1841.00;-0.35;9507
4;naval_base;1413.00;9.50;1737.00;0.17;9220
4;naval_base;1372.00;9.68;1810.00;-1.19;9825
4;naval_base;1448.00;9.90;1739.00;0.59;9755
4;naval_base;1474.00;9.65;1708.00;-2.36;9755
4;naval_base;1463.00;9.50;1742.00;-0.40;9755
4;naval_base;1385.00;9.50;1762.00;-1.11;9825
4;naval_base;1374.00;9.65;1794.00;-1.74;9825
4;naval_base;1422.00;9.65;1732.00;-0.20;9220
4;naval_base;1364.00;9.50;1839.00;-1.25;9507
4;naval_base;1413.00;10.30;1840.00;-3.49;9567
4;naval_base;1362.00;9.85;1876.00;-1.65;9507
4;naval_base;1368.00;10.25;1898.00;-2.90;9762
4;naval_base;1394.00;9.95;1815.00;-2.96;9507
4;naval_base;1476.00;9.50;1733.00;-1.11;9755
4;bunker;1548.00;11.95;1694.00;2.04;0
4;bunker;1504.00;11.43;1765.00;4.70;0
4;bunker;1596.00;10.43;1685.00;2.54;0
4;bunker;1390.00;10.30;1807.00;4.10;0
4;bunker;1461.00;11.10;1765.00;0.48;0
4;bunker;1418.00;9.95;1738.00;3.15;0
4;bunker;1372.00;12.80;1854.00;6.16;0
4;bunker;1421.00;12.15;1817.00;1.09;0
4;bunker;1408.00;12.32;1825.00;5.21;0
4;bunker;1565.00;11.70;1659.00;1.59;0
4;bunker;1516.00;11.70;1728.00;3.15;0
4;bunker;1551.00;11.23;1676.00;0.99;0
4;bunker;1570.00;13.12;1719.00;3.66;0
4;bunker;1454.00;11.45;1789.00;0.04;0
4;bunker;1398.00;10.00;1759.00;1.60;0
4;bunker;1596.00;10.65;1669.00;5.72;0
4;bunker;1490.00;10.60;1733.00;0.65;0
4;bunker;1504.00;11.35;1714.00;4.77;0
4;bunker;1432.00;10.25;1745.00;0.04;0
4;bunker;1413.00;10.20;1761.00;4.17;0
4;bunker;1549.00;11.62;1717.00;5.37;0
4;bunker;1392.00;11.20;1845.00;3.21;0
4;bunker;1363.00;10.90;1871.00;6.23;0
4;bunker;1400.00;10.00;1751.00;1.16;0
4;bunker;1400.00;10.30;1774.00;5.28;0
4;bunker;1458.00;12.25;1797.00;0.55;0
4;bunker;1521.00;15.85;1748.00;3.22;0
4;bunker;1531.00;12.15;1664.00;5.88;0
4;bunker;1531.00;11.73;1697.00;3.73;0
4;bunker;1447.00;11.32;1768.00;3.83;0
4;bunker;1378.00;10.00;1807.00;1.67;0
4;bunker;1390.00;10.20;1780.00;4.33;0
4;bunker;1486.00;11.15;1783.00;0.71;0
4;bunker;1473.00;11.85;1756.00;3.73;0
4;bunker;1495.00;10.80;1685.00;0.11;0
4;bunker;1477.00;9.90;1716.00;2.78;0
4;bunker;1358.00;10.62;1895.00;5.44;0
4;bunker;1518.00;11.40;1684.00;2.17;0
4;coastal_bunker;1478.00;9.50;1725.00;-1.11;0
4;coastal_bunker;1389.00;9.95;1816.00;-2.96;0
4;coastal_bunker;1357.00;10.25;1899.00;-2.90;0
4;coastal_bunker;1383.00;9.65;1841.00;-0.35;0
4;coastal_bunker;1443.00;9.90;1737.00;0.59;0
4;coastal_bunker;1362.00;9.85;1873.00;-1.65;0
4;coastal_bunker;1379.00;9.65;1804.00;-1.19;0
4;coastal_bunker;1381.00;9.65;1775.00;-1.74;0
4;coastal_bunker;1394.00;9.65;1758.00;-1.11;0
4;coastal_bunker;1417.00;9.50;1736.00;-0.20;0
4;coastal_bunker;1374.00;9.50;1840.00;-1.25;0
4;coastal_bunker;1406.00;9.50;1740.00;0.17;0
4;coastal_bunker;1469.00;9.68;1740.00;-0.40;0
4;coastal_bunker;1395.00;10.07;1827.00;-1.43;0
4;coastal_bunker;1476.00;9.65;1711.00;-2.36;0
4;dockyard;1475.00;9.50;1710.00;-2.36;0
4;anti_air_building;1520.00;11.95;1727.00;4.91;0
4;anti_air_building;1430.00;11.60;1793.00;0.18;0
4;anti_air_building;1399.00;10.28;1813.00;2.85;0
4;synthetic_refinery;1379.00;11.48;1860.00;0.69;0
4;fuel_silo;1387.00;10.23;1794.00;1.90;0
4;radar_station;1478.00;10.88;1774.00;5.69;0
4;rocket_site;1395.00;9.95;1747.00;1.29;0
4;nuclear_reactor;1507.00;11.40;1660.00;3.96;0
5;arms_factory;1602.00;11.03;1724.00;5.79;0
5;arms_factory;1585.00;10.20;1829.00;0.71;0
5;arms_factory;1638.00;10.00;1714.00;4.83;0
5;arms_factory;1571.00;10.20;1790.00;0.11;0
5;arms_factory;1541.00;11.00;1777.00;2.78;0
5;arms_factory;1607.00;10.00;1747.00;5.44;0
5;industrial_complex;1616.00;12.28;1699.00;2.17;0
5;industrial_complex;1520.00;11.68;1798.00;3.38;0
5;industrial_complex;1591.00;10.00;1818.00;1.22;0
5;industrial_complex;1613.00;11.68;1719.00;5.34;0
5;industrial_complex;1525.00;11.10;1815.00;5.45;0
5;industrial_complex;1639.00;10.20;1709.00;3.29;0
5;air_base;1575.00;9.93;1781.00;5.95;0
5;supply_node;1575.00;10.75;1820.00;3.84;0
5;supply_node;1540.00;11.90;1766.00;0.14;0
5;supply_node;1514.00;13.57;1792.00;3.08;0
5;supply_node;1528.00;10.98;1817.00;4.56;0
5;supply_node;1479.00;10.20;1858.00;2.31;0
5;supply_node;1495.00;11.10;1823.00;5.25;0
5;supply_node;1606.00;14.70;1709.00;0.45;0
5;supply_node;1655.00;10.20;1705.00;4.49;0
5;supply_node;1573.00;10.20;1793.00;5.96;0
5;supply_node;1568.00;11.82;1743.00;2.61;0
5;supply_node;1636.00;10.70;1664.00;5.20;0
5;supply_node;1455.00;11.55;1829.00;1.85;0
5;supply_node;1633.00;10.30;1705.00;4.79;0
5;supply_node;1616.00;10.20;1742.00;1.09;0
5;supply_node;1592.00;10.20;1807.00;4.03;0
5;supply_node;1549.00;10.50;1794.00;5.50;0
5;supply_node;1592.00;10.65;1731.00;3.26;0
5;supply_node;1610.00;10.20;1677.00;6.20;0
5;supply_node;1441.00;10.20;1843.00;1.39;0
5;supply_node;1549.00;10.20;1841.00;5.43;0
5;supply_node;1581.00;10.20;1839.00;0.63;0
5;supply_node;1550.00;10.80;1824.00;3.57;0
5;supply_node;1558.00;10.00;1777.00;1.33;0
